type	index	image	question	A	B	C	D	answer
hg	446	data/figure/hg/2022-11-15--东海证券-东海看数据之：10月金融数据-社融超预期回落_page5_图10MLF到期金额和操作金额亿元.jpg	假设2022年1月的中期借贷便利(MLF)操作金额翻倍，那么该月的金融数据会如何变化？	金融数据将大幅增加	金融数据将小幅减少	金融数据将保持不变	金融数据将大幅减少	A
hg	447	data/figure/hg/2023-06-20--国金证券-政策半月谈系列十：促消费，有哪些抓手？_page2_图表22023年部分地区消费券规模超60亿元.jpg	如果浙江的消费券规模增加到与江西相同，那么浙江的排名会如何变化？	上升至第3位	上升至第4位	上升至第5位	上升至第6位	B
hg	448	data/figure/hg/2023-04-26--中国银河-2023年二季度宏观经济展望：始于足下_page28_图73出口韧性进口低迷贸易顺差远高去年同期水平.jpg	如果2022年7月的贸易差额仅为800亿美元，那么2022年下半年的贸易差额总和会如何变化？	显著减少	略有减少	保持不变	显著增加	A
hg	449	data/figure/hg/2023-12-18--中国银河-金融高频数据周报：降准预期减弱，汇率进入双向波动_page1_图2同业存单发行利率和到期收益率周度平均值环比变化BP.jpg	如果下周同业存单发行利率和到期收益率的平均值比本周低4个BP，那么最可能的变化是？	所有期限的收益率均下降	仅短期收益率下降	仅长期收益率下降	仅中期收益率下降	A
hg	450	data/figure/hg/2022-10-30--中国银行-宏观观察2022年第47期（总第444期）：我国粮食安全面临的新挑战与应对建议＊_page13_图17我国主要粮食进口依赖度进口量消费量.jpg	如果2021年稻谷进口量增加到6%，那么对小麦进口量的影响可能是？	大幅上升	小幅上升	保持不变	小幅下降	D
hg	451	data/figure/hg/2023-08-14--天风证券-大类资产风险定价周度观察：23年8月第2周_page2_图5一级行业交易拥挤度百分位数.jpg	假设2023年8月11日电力及公用事业的交易拥挤度百分位数下降到50%，那么其在所有行业中排名会如何变化？	上升	下降	不变	无法确定	B
hg	452	data/figure/hg/2023-05-17--太平洋-2023年4月货币金融数据点评：宽信用持续，助力我国走出通缩_page2_no_caption.jpg	假设企业贷款在2023年4月没有增长，那么整体贷款总额的变化趋势会是？	大幅下降	小幅上升	基本持平	大幅上升	A
hg	453	data/figure/hg/2023-07-07--华福证券-6月全球经济观察：如何看待海外经济的“衰退”？_page8_图表96月人民币较美元贬值美元指数下跌.jpg	如果6月人民币兑韩元的汇率没有下跌，而是保持不变，那么其表现会更接近于哪种货币对？	美元兑人民币	英镑兑人民币	欧元兑人民币	新西兰元兑人民币	A
hg	454	data/figure/hg/2023-04-10--平安证券-美国3月非农就业数据解读：美联储会停止加息么？_page1_图表2大部分行业新增就业边际放缓.jpg	如果2023年3月政府部门新增就业人数减少到0人，那么总新增非农就业人数会如何变化？	显著减少	略有减少	保持不变	增加	B
hg	455	data/figure/hg/2024-03-29--中国银河-欧洲数据跟踪：欧央行的潜在转向与美元指数的被动高位_page2_图4APP自2024年3月至2025年2月约有3350亿欧元到期.jpg	假设2024年 08月的APP到期数量突然减少到10,000百万欧元以下，这可能是由于什么原因？	经济衰退导致消费下降	技术问题导致数据异常	市场预期变化	政策调整影响	A
hg	456	data/figure/hg/2024-03-17--东海证券-宏观周报：设备更新和消费品以旧换新扩内需，股市新政稳市场_page5_no_caption.jpg	假设电力、热力的生产和供应业的投资额在2022年大幅增加，这会对其他行业产生什么影响？	带动相关产业链发展	提高能源成本	加剧市场竞争	促进环保产业	A
hg	457	data/figure/hg/2022-11-02--粤开证券-【粤开宏观】从财税视角看四川“天府之国”的烦恼_page14_图表162021年四川省21地市一般公共预算收入质量.jpg	如果所有城市的税收收入占比都提高10个百分点，那么哪个城市的变化对全省影响最大？	成都市	阿坝藏族羌族自治州	德阳市	巴中市	A
hg	458	data/figure/hg/2023-06-14--平安证券-2023下半年宏观经济展望：产能周期下的嬗变_page60_美国银行倒闭数量.jpg	如果2023年的银行倒闭数量增加到与1992年相同，那么这是否意味着经济环境发生了重大变化？	是的，经济环境可能变得更不稳定	不是，经济环境可能更加稳定	是的，但仅凭这一点无法判断	不是，这只是偶然现象	A
hg	459	data/figure/hg/2022-11-29--瑞达期货-宏观市场周报_page20_图1830大中城市商品房成交面积.jpg	假设2017年底的成交量异常值不存在，那么整体数据分布会更接近哪种形态？	正态分布	左偏分布	右偏分布	均匀分布	A
hg	460	data/figure/hg/2023-05-15--华鑫证券-美国风险面面观：居民、企业、金融市场和主权信用_page13_no_caption.jpg	如果第二收入群体的支出减少量翻倍，其超额储蓄会如何变化？	大幅增加	略有减少	保持不变	大幅减少	A
hg	461	data/figure/hg/2022-12-13--瑞达期货-宏观市场周报_page21_图1830大中城市商品房成交面积.jpg	假设2017年12月的成交量异常值不存在，那么该年的整体波动性会如何变化？	增加	减少	不变	无法确定	B
hg	462	data/figure/hg/2023-05-19--国金证券-4月财政数据点评：财政支出与落地，缘何背离？_page6_图表182023年4月政府性收入完成度高于2022年同期.jpg	假设2019年的政府性基金收入占预算比重与2018年相同，那么2020年的占比会如何变化？	显著增加	略有上升	略有下降	显著下降	C
hg	463	data/figure/hg/2024-04-18--太平洋-3月金融数据点评：信贷投放均衡化，融资需求释放有限_page5_分项新增人民币贷款累计.jpg	如果2024年的居民贷款显著增加，会如何影响整体人民币贷款的分布？	居民贷款占比上升	企业贷款占比下降	非银贷款占比上升	票据融资占比下降	A
hg	464	data/figure/hg/2023-02-16--粤开证券-【粤开宏观】2022年31省份地方债务全景_page9_图表102022年度地方政府债务率.jpg	假设2022年所有省份的债务率都增加了20%，哪个省份的债务率增幅最大？	天津	吉林	云南	辽宁	A
hg	465	data/figure/hg/2022-12-28--国金证券-“低估”的风险系列之一：市场“灰犀牛”？美债“深度”已近危机时水平_page7_图表25美国信用债到期压力即将显现.jpg	如果2026年的投资级信用债到期金额减少到8,000亿美元，那么总到期金额会低于多少亿美元？	11,000	12,000	13,000	14,000	A
hg	466	data/figure/hg/2024-01-24--东吴证券-宏观点评：30年财税改革启示录：是时候改变了？_page6_图14四轮化债历程前两轮置换债后两轮特殊再融资债.jpg	如果2023年的特殊再融资债发行规模显著下降，会有什么结果？	置换债券发行规模将显著增加	整体经济状况可能恶化	政府财政压力将增大	特殊再融资债发行规模将保持不变	C
hg	467	data/figure/hg/2024-02-25--粤开证券-【粤开宏观】1998-2023年中国各省份土地出让收入排名变迁_page9_图表62021年各省直辖市自治区土地出让收入情况.jpg	如果广东省的土地出让收入突然上升到与浙江省相当的水平，会发生什么？	广东省土地出让收入将大幅增加	浙江省土地出让收入将大幅减少	全国土地出让总收入将保持不变	其他省份的土地出让收入将不受影响	A
hg	468	data/figure/hg/2023-06-02--粤开证券-【粤开宏观】从财税视角看海南：“热带宝地”的财政债务形势_page7_图表52020年海南省创造的税收收入来源分行业对比.jpg	假设制造业的税收收入占比提高到30%，其他行业占比不变，那么整体税收结构会发生什么变化？	制造业成为主导行业	房地产业仍为最大贡献者	批发和零售业占比显著下降	建筑业占比大幅提升	A
hg	469	data/figure/hg/2023-06-14--平安证券-2023下半年宏观经济展望：产能周期下的嬗变_page55_circledcirc美国失业率仍低但供需矛盾有所改善.jpg	假设2021年初的劳动力供需缺口继续保持在2019年的平均水平，那么失业率可能会怎样？	继续下降	略有上升	大幅上升	保持不变	A
hg	470	data/figure/hg/2023-05-15--华鑫证券-美国风险面面观：居民、企业、金融市场和主权信用_page42_图表67当前REITs行业留有大量的DryPowder十亿美元.jpg	假设亚太地区在2014年后没有进行大规模的投资，其DryPowder十亿美元的增长趋势会如何变化？	增长速度减缓	保持不变	出现负增长	增长速度加快	A
hg	471	data/figure/hg/2022-12-06--国金证券-“钱去哪儿了”系列之二：制造业景气跟踪：来自信贷的视角_page7_图表19金属制品专用设备等资本开支处历史高位.jpg	假设设备制造行业的资本支出/折旧和摊销在2022年第二季度突然大幅增加，这将对整体行业平均值产生什么影响？	大幅上升	略有上升	保持不变	大幅下降	A
hg	472	data/figure/hg/2024-09-06--华泰期货-房地产系列专题一：房屋养老金试点启动_page15_no_caption.jpg	如果上海的本期数据显著增加，其他城市的数据保持不变，那么上海的数据在总数据中的占比会如何变化？	增加	减少	不变	无法确定	A
hg	473	data/figure/hg/2023-08-16--中国银河-【总量之声】系列之一：从投资中寻找打开消费之门的钥匙_page35_图84公共交通道路桥梁和排水行业固定资产投资规模.jpg	如果2025年排水行业投资翻倍，那么总体投资规模将如何变化？	显著增加	略有增加	保持不变	显著减少	A
hg	474	data/figure/hg/2023-12-21--世界银行-专题：投资转向与需求不足，驾驭后疫情时代中国经济增长路径，何去何从_page13_B2023年110月制造业投资.jpg	如果精密设备行业的固定资产投资增长率降低到与食品烟草行业相同，那么其增长率会是多少？	6.50%	6.80%	7.00%	6.00%	A
hg	475	data/figure/hg/2022-11-27--粤开证券-【粤开宏观】负重前行的财政，逆势崛起的基建：2023年财政和基建形势展望_page14_图表162022年各省与项债作为资本金情冴.jpg	如果广东省的专项债作资本金金额减少到与江苏省相同的水平，那么广东省的排名会如何变化？	下降至第3位	下降至第4位	下降至第5位	下降至第6位	A
hg	476	data/figure/hg/2024-01-22--国开证券-12月金融数据点评：政府债券贡献较多，信贷结构继续不佳_page1_图112月新增社融规模情况.jpg	假设2024年的融资规模持续低于2023年，这可能意味着什么？	经济活动放缓	信贷政策收紧	市场信心增强	投资需求旺盛	A
hg	477	data/figure/hg/2023-10-29--平安证券-2023年9月工业企业利润数据点评：“补库存”亮点在中游_page2_图表59月原材料和消费制造对工业利润的拖累减弱.jpg	假设消费制造（不含汽车）行业的利润增速在2023年6月达到峰值后持续下降，那么对整体工业利润的影响会是？	整体工业利润增速加快	整体工业利润增速减缓	整体工业利润增速不变	整体工业利润出现负增长	B
hg	478	data/figure/hg/2023-12-21--世界银行-专题：投资转向与需求不足，驾驭后疫情时代中国经济增长路径，何去何从_page20_图12地方政府融资平台债务面临的压力日益上升.jpg	假设2020年新筹资金的用途中，再融资的比例从40%提高到60%，其他用途的比例会如何变化？	大幅减少	略有减少	保持不变	略有增加	B
