type	index	image	round	question	A	B	C	D	answer
cc	102	data/figure/cc/five_k_688283[坤恒顷维].png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币的波动情况。	这是一张商品期货价格图，显示了商品价格的波动情况。		A
cc	102	data/figure/cc/five_k_688283[坤恒顷维].png	2	在12月8日这一天，股价达到最高点后，接下来几天的股价走势如何？以下为选项	继续上涨	震荡下跌	横盘整理		B
cc	102	data/figure/cc/five_k_688283[坤恒顷维].png	3	结合KDJ指标，12月9日的KDJ值分别为多少？以下为选项	K: 40.84, D: 51.58, J: 19.36	K: 51.58, D: 40.84, J: 19.36	K: 19.36, D: 51.58, J: 40.84		A
cc	102	data/figure/cc/five_k_688283[坤恒顷维].png	4	根据KDJ指标，12月9日的J值低于20，这通常意味着什么？以下为选项	超买状态，股价可能下跌	超卖状态，股价可能反弹	正常状态，股价将继续横盘		B
cc	103	data/figure/cc/five_k_688273[麦澜德.png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币的波动情况。	这是一张商品期货价格图，显示了商品价格的波动情况。		A
cc	103	data/figure/cc/five_k_688273[麦澜德.png	2	根据K线图，哪一天的股价最高？以下为选项	12月5日	12月9日	12月6日		B
cc	103	data/figure/cc/five_k_688273[麦澜德.png	3	在12月9日这一天，股价达到最高点后，接下来几天的股价走势如何？以下为选项	持续上涨	震荡下跌	横盘整理		B
cc	103	data/figure/cc/five_k_688273[麦澜德.png	4	结合KDJ指标，12月9日当天的KDJ值是多少？以下为选项	K: 78.69, D: 79.99, J: 76.10	K: 80.00, D: 80.00, J: 80.00	K: 50.00, D: 50.00, J: 50.00		A
cc	103	data/figure/cc/five_k_688273[麦澜德.png	5	根据KDJ指标，12月9日当天的KDJ值表明市场处于什么状态？以下为选项	超买状态，可能即将回调	超卖状态，可能即将反弹	正常状态，没有明显趋势		A
cc	104	data/figure/cc/five_k_688267[中触媒].png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币的波动情况。	这是一张商品期货价格图，显示了商品价格的波动情况。		A
cc	104	data/figure/cc/five_k_688267[中触媒].png	2	根据K线图，哪一天出现了明显的长阳线？	12月5日	12月8日	12月9日		B
cc	104	data/figure/cc/five_k_688267[中触媒].png	3	在12月8日出现长阳线后，接下来几天的股价走势如何？	继续上涨	震荡调整	快速下跌		B
cc	104	data/figure/cc/five_k_688267[中触媒].png	4	根据移动平均线（MA）的交叉情况，哪一天出现了金叉信号？	12月6日	12月7日	12月8日		A
cc	104	data/figure/cc/five_k_688267[中触媒].png	5	金叉信号出现后，股价的短期走势如何？	持续上涨	短暂上涨后回调	持续下跌		B
cc	104	data/figure/cc/five_k_688267[中触媒].png	6	根据KDJ指标，哪一天K值和D值出现了高位死叉？	12月9日	12月10日	12月11日		A
cc	104	data/figure/cc/five_k_688267[中触媒].png	7	KDJ指标高位死叉后，股价的短期走势如何？	继续上涨	震荡调整	快速下跌		B
cc	104	data/figure/cc/five_k_688267[中触媒].png	8	结合K线图、移动平均线和KDJ指标，你认为该股票当前处于什么阶段？	上升趋势初期	上升趋势中期	上升趋势末期或调整阶段		C
cc	105	data/figure/cc/five_k_688260[昀冢科技].png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币的波动情况。	这是一张商品期货价格图，显示了商品价格的波动情况。		A
cc	105	data/figure/cc/five_k_688260[昀冢科技].png	2	根据K线图，哪一天的股价最高？以下为选项	12月5日	12月9日	12月6日		B
cc	105	data/figure/cc/five_k_688260[昀冢科技].png	3	在12月9日这一天，股价达到最高点后，接下来几天的股价走势如何？以下为选项	继续上涨	震荡下跌	横盘整理		B
cc	105	data/figure/cc/five_k_688260[昀冢科技].png	4	根据移动平均线（MA）的交叉情况，判断该股票当前处于什么阶段？以下为选项	上升趋势	下降趋势	震荡趋势		B
cc	105	data/figure/cc/five_k_688260[昀冢科技].png	5	结合KDJ指标，当前K值和D值的关系如何？以下为选项	K值大于D值，表明市场处于超买状态。	K值小于D值，表明市场处于超卖状态。	K值等于D值，表明市场处于平衡状态。		A
cc	105	data/figure/cc/five_k_688260[昀冢科技].png	6	综合以上分析，你认为该股票短期内的操作建议是什么？以下为选项	买入	卖出	观望		B
cc	106	data/figure/cc/five_k_688257[新锐股份].png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币兑换比率。	这是一张商品期货价格图，显示了商品价格的波动。		A
cc	106	data/figure/cc/five_k_688257[新锐股份].png	2	在12月6日，股价达到最高点后，接下来几天的股价走势如何？以下为选项	持续上涨	震荡下跌	横盘整理		B
cc	106	data/figure/cc/five_k_688257[新锐股份].png	3	根据移动平均线（MA）分析，哪条均线在12月9日对股价起到了支撑作用？以下为选项	5日均线	10日均线	20日均线		B
cc	106	data/figure/cc/five_k_688257[新锐股份].png	4	结合KDJ指标，12月9日的KDJ值是多少？以下为选项	85.41, 90.28, 100.02	90.28, 85.41, 100.02	100.02, 90.28, 85.41		B
cc	107	data/figure/cc/five_k_688252[天德].png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率走势图。	这是一张商品期货价格走势图。		A
cc	107	data/figure/cc/five_k_688252[天德].png	2	根据K线图，哪一天出现了明显的长阴线？	12月5日	12月6日	12月7日		B
cc	107	data/figure/cc/five_k_688252[天德].png	3	在12月6日出现长阴线后，接下来几天的股价走势如何？	继续下跌	反弹上涨	横盘整理		B
cc	107	data/figure/cc/five_k_688252[天德].png	4	结合KDJ指标，12月9日的KDJ值分别为多少？	K: 67.56, D: 73.17, J: 56.34	K: 73.17, D: 67.56, J: 56.34	K: 56.34, D: 67.56, J: 73.17		A
cc	107	data/figure/cc/five_k_688252[天德].png	5	根据KDJ指标，12月9日的KDJ值表明市场处于什么状态？	超买状态	超卖状态	正常状态		A
cc	108	data/figure/cc/five_k_688239[航宇科技].png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币的波动情况。	这是一张商品期货价格图，显示了商品价格的波动情况。		A
cc	108	data/figure/cc/five_k_688239[航宇科技].png	2	在12月6日，股价达到最高点后，接下来几天的股价走势如何？以下为选项	持续上涨	震荡下跌	横盘整理		B
cc	108	data/figure/cc/five_k_688239[航宇科技].png	3	根据移动平均线（MA）分析，哪条均线最先与股价形成金叉？以下为选项	5日均线	10日均线	20日均线		A
cc	108	data/figure/cc/five_k_688239[航宇科技].png	4	结合KDJ指标，12月9日的KDJ值分别为多少？以下为选项	K: 55.93, D: 50.14, J: 67.52	K: 67.52, D: 55.93, J: 50.14	K: 50.14, D: 67.52, J: 55.93		A
cc	109	data/figure/cc/five_k_688229[博睿数据].png	1	请你描述一下这个图片，以下为选项	这是一张股票的日K线图，显示了股价的波动情况。	这是一张外汇汇率走势图，显示了货币对的变化。	这是一张商品期货价格走势图，显示了商品价格的波动。		A
cc	109	data/figure/cc/five_k_688229[博睿数据].png	2	根据第一轮的回答，这张K线图中显示的最高价和最低价分别出现在什么位置？以下为选项	最高价出现在左侧，最低价出现在右侧。	最高价出现在右侧，最低价出现在左侧。	最高价和最低价都出现在中间。		A
cc	109	data/figure/cc/five_k_688229[博睿数据].png	3	根据第二轮的回答，如果投资者在最高价时买入并在最低价时卖出，这种操作会带来什么样的结果？以下为选项	盈利	亏损	无损		B
cc	109	data/figure/cc/five_k_688229[博睿数据].png	4	根据第三轮的回答，假设投资者在最高价时买入并在最低价时卖出，这种操作反映了哪种投资心理？以下为选项	贪婪心理	恐惧心理	犹豫心理		A
cc	109	data/figure/cc/five_k_688229[博睿数据].png	5	根据第四轮的回答，结合金融理论，这种投资心理可能导致市场出现什么样的现象？以下为选项	市场泡沫	市场崩盘	市场平稳		A
cc	109	data/figure/cc/five_k_688229[博睿数据].png	6	根据第五轮的回答，为了避免市场泡沫，投资者应该采取什么样的策略？以下为选项	长期持有	短期交易	分散投资		C
cc	110	data/figure/cc/five_k_688228[开普云]1.png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币的波动情况。	这是一张商品期货价格图，显示了商品价格的波动情况。		A
cc	110	data/figure/cc/five_k_688228[开普云]1.png	2	根据K线图，哪一天的股价最高？以下为选项	12月5日	12月6日	12月9日		C
cc	110	data/figure/cc/five_k_688228[开普云]1.png	3	在12月9日，股价达到最高点后，接下来几天的股价走势如何？以下为选项	继续上涨	震荡下跌	横盘整理		B
cc	110	data/figure/cc/five_k_688228[开普云]1.png	4	根据移动平均线（MA）的交叉情况，判断该股票的趋势是上升还是下降？以下为选项	上升趋势	下降趋势	无法判断		A
cc	110	data/figure/cc/five_k_688228[开普云]1.png	5	结合KDJ指标，12月9日的KDJ值是多少？以下为选项	K: 63.92, D: 34.97, J: 54.27	K: 54.27, D: 63.92, J: 34.97	K: 34.97, D: 54.27, J: 63.92		B
cc	110	data/figure/cc/five_k_688228[开普云]1.png	6	根据KDJ指标，12月9日的KDJ值表明该股票处于什么状态？以下为选项	超买状态	超卖状态	正常状态		A
cc	111	data/figure/cc/five_k_688222[成都先导].png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币的波动情况。	这是一张商品期货价格图，显示了商品价格的波动情况。		A
cc	111	data/figure/cc/five_k_688222[成都先导].png	2	根据K线图，哪一天的股价最高？以下为选项	12月5日	12月9日	12月6日		B
cc	111	data/figure/cc/five_k_688222[成都先导].png	3	在12月9日这一天，股价达到最高点后，接下来几天的股价走势如何？以下为选项	持续上涨	震荡下跌	横盘整理		B
cc	111	data/figure/cc/five_k_688222[成都先导].png	4	根据移动平均线（MA）的交叉情况，判断该股票的趋势是上升还是下降？以下为选项	上升趋势	下降趋势	无法判断		A
cc	111	data/figure/cc/five_k_688222[成都先导].png	5	结合KDJ指标，判断当前股票是否处于超买或超卖状态？以下为选项	超买状态	超卖状态	正常状态		B
cc	112	data/figure/cc/five_k_688219[会通股份].png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币的波动情况。	这是一张商品期货价格图，显示了商品价格的波动情况。		A
cc	112	data/figure/cc/five_k_688219[会通股份].png	2	在12月9日这一天，股价达到了最高点，你认为可能的原因是什么？以下为选项	市场利好消息推动股价上涨	公司发布了负面财报导致股价下跌	技术性反弹导致股价上涨		A
cc	112	data/figure/cc/five_k_688219[会通股份].png	3	从KDJ指标来看，12月9日的J值超过了100，这意味着什么？以下为选项	超买状态，股价可能回调	超卖状态，股价可能反弹	正常状态，股价将继续上涨		A
cc	112	data/figure/cc/five_k_688219[会通股份].png	4	结合KDJ指标和股价走势，你认为接下来几天股价最有可能出现哪种情况？以下为选项	继续上涨，突破新高	回调调整，等待新的买入机会	横盘整理，没有明显方向		B
cc	113	data/figure/cc/five_k_688218[江苏北人].png	1	请你描述一下这个图片，以下为选项	这是一张股票的K线图，显示了股价的波动情况。	这是一张外汇汇率图，显示了货币兑换比率。	这是一张商品期货价格图，显示了商品价格的波动。		A
